作品,人物,PageRank,介数中心性,度中心性,接近中心性
而已集,太初,0.0028626836836928493,0.0,0.008130081300813009,0.14283142831428317
而已集,司马师,0.0035548184178094103,0.0001332800213248034,0.016260162601626018,0.18520247403430973
而已集,梁刘孝,0.006284038542103056,6.66400106624017e-05,0.016260162601626018,0.016260162601626018
而已集,司马昭,0.011276577676318584,0.003198720511795282,0.04065040650406505,0.2103658536585366
而已集,大将军,0.00359084379659462,0.0007996801279488205,0.016260162601626018,0.18520247403430973
而已集,司马炎,0.004811794438302925,0.0,0.016260162601626018,0.18609287054409007
而已集,晋书,0.012360557605470076,0.009916033586565374,0.04878048780487805,0.2150406504065041
而已集,嵇康传,0.0037439743168590197,0.0,0.016260162601626018,0.18258168430740912
而已集,鲁迅,0.017462535901191203,0.09449553511928561,0.07317073170731708,0.22504254112308567
而已集,嵇康集,0.002507920241872439,0.0,0.008130081300813009,0.18087531342603147
而已集,周公旦,0.003149680805512327,0.0,0.008130081300813009,0.022583559168925023
而已集,武庚,0.006824974773917488,6.66400106624017e-05,0.024390243902439025,0.029036004645760744
而已集,曹郎,0.008064516129032258,0.0,0.008130081300813009,0.008130081300813009
而已集,汤武,0.008064516129032258,0.0,0.008130081300813009,0.008130081300813009
而已集,仲容,0.0024680932765181757,0.0,0.008130081300813009,0.15120045731707318
而已集,汪精卫,0.006451775225345855,0.0,0.008130081300813009,0.02032520325203252
而已集,蒋介石,0.01852484530346988,0.0011995201919232307,0.032520325203252036,0.03387533875338754
而已集,戴季陶,0.0047044092900155165,0.0,0.008130081300813009,0.02032520325203252
而已集,晓澜,0.007933155428511437,0.0,0.016260162601626018,0.01829268292682927
而已集,胡同,0.011830189298624755,0.0002665600426496068,0.024390243902439025,0.024390243902439025
而已集,辟才,0.007933155428511437,0.0,0.016260162601626018,0.01829268292682927
而已集,孔殷,0.008064516129032258,0.0,0.008130081300813009,0.008130081300813009
而已集,江霞,0.008064516129032258,0.0,0.008130081300813009,0.008130081300813009
而已集,乾隆,0.008064516129032258,0.0,0.008130081300813009,0.008130081300813009
而已集,雍正,0.008064516129032258,0.0,0.008130081300813009,0.008130081300813009
而已集,斯文,0.008064516129032258,0.0,0.008130081300813009,0.008130081300813009
而已集,白话文,0.008064516129032258,0.0,0.008130081300813009,0.008130081300813009
而已集,王国维,0.008064516129032258,0.0,0.008130081300813009,0.008130081300813009
而已集,罗振玉,0.008064516129032258,0.0,0.008130081300813009,0.008130081300813009
而已集,司马法,0.0023927088913355916,0.0,0.008130081300813009,0.18432055749128923
而已集,伏园,0.008064516129032258,0.0,0.008130081300813009,0.008130081300813009
而已集,孙伏园,0.008064516129032258,0.0,0.008130081300813009,0.008130081300813009
而已集,卢梭,0.015488250228856944,0.00039984006397441024,0.024390243902439025,0.024390243902439025
而已集,爱弥尔,0.004129851203623187,0.0,0.008130081300813009,0.014634146341463414
而已集,梁实秋,0.008510111880025711,0.0,0.008130081300813009,0.014634146341463414
而已集,西滢,0.021592513260119708,0.046781287485006,0.04878048780487805,0.1735754128841737
而已集,陈源,0.0026214950892492557,0.0,0.008130081300813009,0.1330148353029922
而已集,吉祥,0.004561564360481392,0.0,0.008130081300813009,0.014634146341463414
而已集,陈西滢,0.015570258513243564,0.019992003198720514,0.024390243902439025,0.17127131448305632
而已集,段祺瑞,0.008603673555907958,0.009063041450086632,0.016260162601626018,0.11122792262405384
而已集,章士钊,0.011879126799687155,0.03571904571504732,0.032520325203252036,0.1372599896211728
而已集,孙中山,0.0047044092900155165,0.0,0.008130081300813009,0.02032520325203252
而已集,华尔,0.008064516129032258,0.0,0.008130081300813009,0.008130081300813009
而已集,本华尔,0.008064516129032258,0.0,0.008130081300813009,0.008130081300813009
而已集,莫斯科,0.0032991259249376733,0.0,0.008130081300813009,0.09304643527204504
而已集,洪水,0.005027921054419313,0.0,0.008130081300813009,0.01693766937669377
而已集,郁达夫,0.008973736610927457,0.0005331200852992136,0.016260162601626018,0.02540650406504065
而已集,徐丹甫,0.0026214950892492557,0.0,0.008130081300813009,0.1330148353029922
而已集,华盖,0.002500386657890005,0.0,0.008130081300813009,0.16128048780487805
而已集,权威,0.0026214950892492557,0.0,0.008130081300813009,0.1330148353029922
而已集,宣言,0.006377776441540261,0.009063041450086632,0.016260162601626018,0.11122792262405384
而已集,杨荫榆,0.003920213355278064,0.0,0.008130081300813009,0.09304643527204504
而已集,李大钊,0.008064516129032258,0.0,0.008130081300813009,0.008130081300813009
而已集,邵振青,0.008064516129032258,0.0,0.008130081300813009,0.008130081300813009
而已集,富豪,0.008064516129032258,0.0,0.008130081300813009,0.008130081300813009
而已集,老婆子,0.008064516129032258,0.0,0.008130081300813009,0.008130081300813009
而已集,玉堂春,0.004129851203623187,0.0,0.008130081300813009,0.014634146341463414
而已集,郭沫若,0.002500386657890005,0.0,0.008130081300813009,0.16128048780487805
而已集,玄灵,0.008576071256620129,0.0,0.016260162601626018,0.016260162601626018
而已集,祖宗,0.008576071256620129,0.0,0.016260162601626018,0.016260162601626018
而已集,古之,0.007041405873856526,0.0,0.016260162601626018,0.016260162601626018
华盖集,杨荫榆,0.01797840251140128,0.021322378716744913,0.08333333333333333,0.21630658436213995
华盖集,章士钊,0.06804923692485258,0.0948095983307251,0.2361111111111111,0.27164082687338503
华盖集,段祺瑞,0.012101492506234502,0.0,0.027777777777777776,0.16686507936507938
华盖集,阎罗,0.0136986301369863,0.0,0.013888888888888888,0.013888888888888888
华盖集,阎罗王,0.0136986301369863,0.0,0.013888888888888888,0.013888888888888888
华盖集,西滢,0.06205113292960519,0.05796817944705268,0.19444444444444442,0.2654671717171717
华盖集,陈西滢,0.04268288000126366,0.0021517996870109544,0.09722222222222221,0.21237373737373735
华盖集,朱深,0.005626256115329664,0.010954616588419406,0.027777777777777776,0.16686507936507938
华盖集,莘莘,0.0136986301369863,0.0,0.013888888888888888,0.013888888888888888
华盖集,莘莘学子,0.0136986301369863,0.0,0.013888888888888888,0.013888888888888888
华盖集,朱熹,0.0136986301369863,0.0,0.013888888888888888,0.013888888888888888
华盖集,程颢,0.0136986301369863,0.0,0.013888888888888888,0.013888888888888888
华盖集,于章,0.0074887607322772914,0.004303599374021909,0.027777777777777776,0.16928341384863124
华盖集,曹子,0.008091836557825556,0.0,0.027777777777777776,0.14420438957475995
华盖集,曹子勃,0.008091836557825556,0.0,0.027777777777777776,0.14420438957475995
华盖集,孙中山,0.0136986301369863,0.0,0.013888888888888888,0.013888888888888888
华盖集,袁世凯,0.0136986301369863,0.0,0.013888888888888888,0.013888888888888888
华盖集,胡同,0.00858282593365909,0.0,0.027777777777777776,0.16686507936507938
华盖集,宣言,0.003499820899437397,0.0,0.013888888888888888,0.16222993827160495
华盖集,胡适,0.013951206518287127,0.019757433489827857,0.06944444444444445,0.20492202729044837
华盖集,徐志摩,0.010628189950739214,0.017605633802816902,0.05555555555555555,0.17433665008291874
华盖集,王世杰,0.012250614973720604,0.0,0.05555555555555555,0.16928341384863124
华盖集,陈源,0.012855568126716644,0.02112676056338028,0.05555555555555555,0.17433665008291874
华盖集,无锡人,0.003499820899437397,0.0,0.013888888888888888,0.16222993827160495
华盖集,秦始皇,0.0136986301369863,0.0,0.013888888888888888,0.013888888888888888
华盖集,项羽,0.0136986301369863,0.0,0.013888888888888888,0.013888888888888888
华盖集,吴骞,0.0136986301369863,0.0,0.013888888888888888,0.013888888888888888
华盖集,黄丕烈,0.0136986301369863,0.0,0.013888888888888888,0.013888888888888888
华盖集,李仲揆,0.010250576041337152,0.0,0.041666666666666664,0.17177287581699346
华盖集,仲揆,0.010250576041337152,0.0,0.041666666666666664,0.17177287581699346
华盖集,刘百,0.015271439629070876,0.0,0.027777777777777776,0.16686507936507938
华盖集,刘百昭,0.015271439629070876,0.0,0.027777777777777776,0.16686507936507938
华盖集,胡敦复,0.0037560254388336696,0.0,0.013888888888888888,0.16451486697965573
华盖集,吉祥,0.006691041495421691,0.005477308294209703,0.027777777777777776,0.16686507936507938
华盖集,燕树棠,0.008754859951559314,0.031233698487219613,0.05555555555555555,0.2013888888888889
华盖集,李顺卿,0.007374332292330026,0.0,0.027777777777777776,0.12426122931442081
华盖集,王桐龄,0.007374332292330026,0.0,0.027777777777777776,0.12426122931442081
华盖集,李四,0.0136986301369863,0.0,0.013888888888888888,0.013888888888888888
华盖集,李四光,0.0136986301369863,0.0,0.013888888888888888,0.013888888888888888
华盖集,晋公子,0.0136986301369863,0.0,0.013888888888888888,0.013888888888888888
华盖集,齐姜醉,0.0136986301369863,0.0,0.013888888888888888,0.013888888888888888
华盖集,孤桐,0.008246003019501295,0.0035211267605633804,0.041666666666666664,0.19797551789077214
华盖集,鲁迅,0.004606640897976531,0.0,0.013888888888888888,0.16451486697965573
华盖集,孙女儿,0.0136986301369863,0.0,0.013888888888888888,0.013888888888888888
华盖集,祖母,0.0136986301369863,0.0,0.013888888888888888,0.013888888888888888
华盖集,张仪,0.0136986301369863,0.0,0.013888888888888888,0.013888888888888888
华盖集,苏秦,0.0136986301369863,0.0,0.013888888888888888,0.013888888888888888
华盖集,从军,0.0136986301369863,0.0,0.013888888888888888,0.013888888888888888
华盖集,木兰,0.0136986301369863,0.0,0.013888888888888888,0.013888888888888888
华盖集,白云苍狗,0.0136986301369863,0.0,0.013888888888888888,0.013888888888888888
华盖集,苍狗,0.0136986301369863,0.0,0.013888888888888888,0.013888888888888888
华盖集,师生,0.0037560254388336696,0.0,0.013888888888888888,0.16451486697965573
华盖集,孟子,0.0136986301369863,0.0,0.013888888888888888,0.013888888888888888
华盖集,滕文公,0.0136986301369863,0.0,0.013888888888888888,0.013888888888888888
华盖集,曹操,0.020007991926608147,0.0003912363067292645,0.027777777777777776,0.027777777777777776
华盖集,阿丕,0.010543949242175374,0.0,0.013888888888888888,0.018518518518518517
华盖集,阿植,0.010543949242175374,0.0,0.013888888888888888,0.018518518518518517
华盖集,刘向,0.0136986301369863,0.0,0.013888888888888888,0.013888888888888888
华盖集,刘歆,0.0136986301369863,0.0,0.013888888888888888,0.013888888888888888
华盖集,张胡,0.01521081658067959,0.0,0.027777777777777776,0.027777777777777776
华盖集,胡子,0.010674257249599712,0.00019561815336463224,0.027777777777777776,0.027777777777777776
华盖集,李胡,0.01521081658067959,0.0,0.027777777777777776,0.027777777777777776
华盖集,白话文,0.004606640897976531,0.0,0.013888888888888888,0.16451486697965573
华盖集,曹锟,0.01989215972482266,0.0011737089201877935,0.041666666666666664,0.044444444444444446
华盖集,葛天氏,0.01989215972482266,0.0011737089201877935,0.041666666666666664,0.044444444444444446
华盖集,颜回,0.013327018357369115,0.0,0.027777777777777776,0.037037037037037035
华盖集,徐世昌,0.00769090643895853,0.0,0.013888888888888888,0.027777777777777776
华盖集,无怀氏,0.00769090643895853,0.0,0.013888888888888888,0.027777777777777776
华盖集,周公,0.0136986301369863,0.0,0.013888888888888888,0.013888888888888888
华盖集,汤文武,0.0136986301369863,0.0,0.013888888888888888,0.013888888888888888
华盖集,振青,0.0136986301369863,0.0,0.013888888888888888,0.013888888888888888
华盖集,邵飘萍,0.0136986301369863,0.0,0.013888888888888888,0.013888888888888888
华盖集,章炳麟,0.007319088905397413,0.003129890453834116,0.027777777777777776,0.16686507936507938
彷徨,和子君,0.020821633333531125,0.0,0.027777777777777776,0.037037037037037035
彷徨,子君,0.03943781441401882,0.0015873015873015873,0.05555555555555555,0.05555555555555555
彷徨,吉兆,0.02702702702702703,0.0,0.027777777777777776,0.027777777777777776
彷徨,胡同,0.02702702702702703,0.0,0.027777777777777776,0.027777777777777776
彷徨,但子君,0.020821633333531125,0.0,0.027777777777777776,0.037037037037037035
彷徨,林嫂,0.048563119640175484,0.0031746031746031746,0.08333333333333333,0.08333333333333333
彷徨,祥林嫂,0.0442307574051563,0.0,0.05555555555555555,0.0625
彷徨,老婆子,0.006482261823333902,0.0,0.027777777777777776,0.049999999999999996
彷徨,柳妈,0.008831969239442412,0.0031746031746031746,0.05555555555555555,0.0625
彷徨,益堂,0.02702702702702703,0.0,0.027777777777777776,0.027777777777777776
彷徨,秦益堂,0.02702702702702703,0.0,0.027777777777777776,0.027777777777777776
彷徨,胡子,0.02702702702702703,0.0,0.027777777777777776,0.027777777777777776
彷徨,花白,0.02702702702702703,0.0,0.027777777777777776,0.027777777777777776
彷徨,张沛君,0.02702702702702703,0.0,0.027777777777777776,0.027777777777777776
彷徨,沛君,0.02702702702702703,0.0,0.027777777777777776,0.027777777777777776
彷徨,子里,0.02565551715349075,0.007936507936507936,0.08333333333333333,0.08680555555555555
彷徨,白帝城,0.011323117248332659,0.0,0.027777777777777776,0.05787037037037038
彷徨,晋之,0.02702702702702703,0.0,0.027777777777777776,0.027777777777777776
彷徨,老夫子,0.02702702702702703,0.0,0.027777777777777776,0.027777777777777776
彷徨,拓跋,0.02702702702702703,0.0,0.027777777777777776,0.027777777777777776
彷徨,王圭,0.02702702702702703,0.0,0.027777777777777776,0.027777777777777776
彷徨,老娃,0.02702702702702703,0.0,0.027777777777777776,0.027777777777777776
彷徨,郭老娃,0.02702702702702703,0.0,0.027777777777777776,0.027777777777777776
彷徨,祖母,0.04540698048826154,0.0,0.08333333333333333,0.09920634920634921
彷徨,连殳,0.03381232372266818,0.006349206349206349,0.08333333333333333,0.08680555555555555
彷徨,大良,0.03552339723566332,0.006349206349206349,0.08333333333333333,0.09920634920634921
彷徨,和连殳,0.010440826313745759,0.0,0.027777777777777776,0.05787037037037038
彷徨,汲古阁,0.02702702702702703,0.0,0.05555555555555555,0.05555555555555555
彷徨,索隐,0.02702702702702703,0.0,0.05555555555555555,0.05555555555555555
彷徨,古阁,0.02702702702702703,0.0,0.05555555555555555,0.05555555555555555
彷徨,胡涂,0.02702702702702703,0.0,0.027777777777777776,0.027777777777777776
彷徨,胡里胡涂,0.02702702702702703,0.0,0.027777777777777776,0.027777777777777776
彷徨,庄木三,0.03474923945736735,0.0,0.08333333333333333,0.08888888888888889
彷徨,爱姑,0.022130608419776543,0.009523809523809525,0.1111111111111111,0.1111111111111111
彷徨,木三,0.03474923945736735,0.0,0.08333333333333333,0.08888888888888889
彷徨,庄木,0.03474923945736735,0.0,0.08333333333333333,0.08888888888888889
彷徨,明白,0.008756808343256572,0.0,0.027777777777777776,0.06349206349206349
热风,司马,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,司马迁,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,乔治,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,葛来,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,胡先,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,胡先生,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,胥黎,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,赫胥黎,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,任北,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,任北洋,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,孙中山,0.008713050212985674,0.0005649717514124294,0.03333333333333333,0.03333333333333333
热风,袁世凯,0.0202336388279334,0.0,0.03333333333333333,0.03333333333333333
热风,袁世,0.0202336388279334,0.0,0.03333333333333333,0.03333333333333333
热风,子孙,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,祖先,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,任鸿隽,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,胡适,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,东雍,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,樊宗,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,周公,0.02392333717355644,0.0005649717514124294,0.03333333333333333,0.03333333333333333
热风,汤文武,0.012628495347648011,0.0,0.016666666666666666,0.02222222222222222
热风,成王,0.012628495347648011,0.0,0.016666666666666666,0.02222222222222222
热风,屠介纳夫,0.023923337173556453,0.0005649717514124294,0.03333333333333333,0.03333333333333333
热风,郭歌,0.014662391138489094,0.0,0.016666666666666666,0.02222222222222222
热风,古雅,0.010594599556806937,0.0,0.016666666666666666,0.02222222222222222
热风,王国维,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,罗振玉,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,盛德,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,陆费逵,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,童子,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,童子军,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,易卜生,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,达尔文,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,关羽,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,孔丘,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,朱古律,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,黄枚,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,张天,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,张天师,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,吴宓,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,吴宓君,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,汪静之,0.012628495347648011,0.0,0.016666666666666666,0.02222222222222222
热风,胡梦,0.02392333717355644,0.0005649717514124294,0.03333333333333333,0.03333333333333333
热风,章鸿熙,0.012628495347648011,0.0,0.016666666666666666,0.02222222222222222
热风,胡君,0.034270671008784004,0.006779661016949153,0.06666666666666667,0.06666666666666667
热风,金瓶梅,0.009743436129663073,0.0,0.016666666666666666,0.04285714285714286
热风,和尚,0.021105897888934515,0.002824858757062147,0.03333333333333333,0.046153846153846156
热风,普天下,0.020510297260168477,0.004519774011299435,0.03333333333333333,0.06
热风,汪君,0.009743436129663073,0.0,0.016666666666666666,0.04285714285714286
热风,雪利,0.009743436129663073,0.0,0.016666666666666666,0.04285714285714286
热风,胡涂,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,胡里胡涂,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,秦始皇帝,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,项羽,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,高僧,0.009636923813779558,0.0,0.016666666666666666,0.03333333333333333
热风,张皇,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,诸公,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,白鹿洞,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,谈虎,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,乌托,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
热风,乌托邦,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666
坟,胡涂,0.015657960172511514,0.000999000999000999,0.02564102564102564,0.034188034188034185
坟,胡里胡涂,0.0072234769975307485,0.0,0.01282051282051282,0.02279202279202279
坟,宋太祖,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,胡子,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,古文,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,白话文,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,钱玄同,0.01847697135036845,0.000333000333000333,0.02564102564102564,0.02564102564102564
坟,陈独秀,0.009748856096967668,0.0,0.01282051282051282,0.017094017094017092
坟,刘半农,0.009748856096967668,0.0,0.01282051282051282,0.017094017094017092
坟,道德,0.02429571485263564,0.000999000999000999,0.038461538461538464,0.038461538461538464
坟,道德家,0.013365953070617326,0.0,0.01282051282051282,0.023076923076923078
坟,完泽笃,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,薛禅,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,世凯,0.02912773005033887,0.0018315018315018315,0.0641025641025641,0.0641025641025641
坟,袁世凯,0.026584352473954177,0.0004995004995004995,0.05128205128205128,0.053418803418803416
坟,封建道德,0.0064856217345760445,0.0,0.01282051282051282,0.023076923076923078
坟,章太,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,章太炎,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,爱罗,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,爱罗先,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,袁军,0.005054454384967358,0.000333000333000333,0.02564102564102564,0.04006410256410256
坟,孙中山,0.006632314488843442,0.0,0.02564102564102564,0.04006410256410256
坟,师范,0.006542119238139814,0.0001665001665001665,0.02564102564102564,0.041880341880341884
坟,鲁迅,0.010042612947065375,0.0008325008325008325,0.038461538461538464,0.05235042735042735
坟,庄周,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,庄子,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,孟子,0.01847697135036845,0.000333000333000333,0.02564102564102564,0.02564102564102564
坟,梁惠王,0.009748856096967668,0.0,0.01282051282051282,0.017094017094017092
坟,王攘,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,王攘夷,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,帝君,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,文昌,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,段祺瑞,0.00951904108627202,0.0,0.01282051282051282,0.02564102564102564
坟,章士钊,0.023911722200938977,0.001665001665001665,0.038461538461538464,0.041025641025641026
坟,道德行为,0.0064856217345760445,0.0,0.01282051282051282,0.023076923076923078
坟,杨荫,0.015560927833195307,0.0008325008325008325,0.05128205128205128,0.05710955710955711
坟,杨荫榆,0.01168584328562638,0.000999000999000999,0.038461538461538464,0.05235042735042735
坟,郭沫,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,郭沫若,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,今贤,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,古哲,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,卫灵公,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,灵公,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,雷峰,0.01655659512016143,0.0,0.02564102564102564,0.02564102564102564
坟,雷峰塔,0.01655659512016143,0.0,0.02564102564102564,0.02564102564102564
坟,和尚,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,许仙,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,水满金山,0.011318880480918168,0.0,0.01282051282051282,0.017094017094017092
坟,金山,0.018476971350368455,0.000333000333000333,0.02564102564102564,0.02564102564102564
坟,金山寺,0.008178831713017174,0.0,0.01282051282051282,0.017094017094017092
坟,吴越,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,吴越王,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,子才,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,邢子才,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,西滢,0.024309514690048214,0.00333000333000333,0.0641025641025641,0.0698005698005698
坟,陈西滢,0.018537223487951008,0.0011655011655011655,0.05128205128205128,0.05710955710955711
坟,陈源,0.00890445412960876,0.001998001998001998,0.02564102564102564,0.048323471400394474
坟,晋武帝,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,武帝,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,蔡松坡,0.005054454384967358,0.000333000333000333,0.02564102564102564,0.04006410256410256
坟,滕文公,0.009748856096967668,0.0,0.01282051282051282,0.017094017094017092
坟,化吉,0.004861493303980919,0.000333000333000333,0.02564102564102564,0.02564102564102564
坟,王莽,0.012658227848101266,0.0,0.02564102564102564,0.02564102564102564
坟,翟义,0.012658227848101266,0.0,0.02564102564102564,0.02564102564102564
坟,翟义党,0.012658227848101266,0.0,0.02564102564102564,0.02564102564102564
坟,孙子,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,曾孙,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,戈尔,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,泰戈尔,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,林琴南,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,蔡元培,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,胡适,0.0056831271731752255,0.0,0.01282051282051282,0.033063427800269905
坟,费厄,0.015951950400413337,0.0,0.02564102564102564,0.02564102564102564
坟,费厄泼赖,0.015951950400413337,0.0,0.02564102564102564,0.02564102564102564
坟,林语堂,0.0060707827434771395,0.000333000333000333,0.02564102564102564,0.02564102564102564
坟,朱瑞,0.0034960613055363644,0.0,0.01282051282051282,0.03561253561253561
坟,关羽,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,岳飞,0.012658227848101266,0.0,0.01282051282051282,0.01282051282051282
坟,孤桐,0.006978938783253076,0.0,0.01282051282051282,0.02564102564102564
故事新编,卢弓,0.011111111111111112,0.0,0.011235955056179775,0.011235955056179775
故事新编,卢矢,0.011111111111111112,0.0,0.011235955056179775,0.011235955056179775
故事新编,女庚,0.011111111111111112,0.0,0.011235955056179775,0.011235955056179775
故事新编,王升,0.011111111111111112,0.0,0.011235955056179775,0.011235955056179775
故事新编,乌合,0.008557916846938341,0.0,0.011235955056179775,0.014981273408239699
故事新编,鲁迅,0.01621749963945665,0.0002553626149131767,0.02247191011235955,0.02247191011235955
故事新编,韦素园,0.008557916846938341,0.0,0.011235955056179775,0.014981273408239699
故事新编,墨翟,0.019836817870412637,0.01634320735444331,0.056179775280898875,0.07919978076185255
故事新编,楚王,0.012164839367777175,0.020684371807967315,0.033707865168539325,0.08776191922259338
故事新编,子夏,0.009253934198802289,0.0040858018386108275,0.02247191011235955,0.05696826335501675
故事新编,孔丘,0.014969738172326018,0.007660878447395302,0.0449438202247191,0.07551607002874314
故事新编,子之,0.014157490767446594,0.0,0.02247191011235955,0.07215980024968789
故事新编,子墨,0.021549827521807806,0.004341164453524005,0.0449438202247191,0.07215980024968789
故事新编,夏之徒,0.005599588625491934,0.0,0.011235955056179775,0.04448206864706787
故事新编,于子,0.004484721487073025,0.0,0.011235955056179775,0.053232639528458275
故事新编,孟子,0.01621749963945665,0.0002553626149131767,0.02247191011235955,0.02247191011235955
故事新编,孟轲,0.008557916846938341,0.0,0.011235955056179775,0.014981273408239699
故事新编,滕文公,0.008557916846938341,0.0,0.011235955056179775,0.014981273408239699
故事新编,孙诒让,0.0050389249808233715,0.0,0.011235955056179775,0.05696826335501675
故事新编,惠王,0.0050389249808233715,0.0,0.011235955056179775,0.05696826335501675
故事新编,穆贺,0.007856979801229728,0.0,0.02247191011235955,0.06126775492898028
故事新编,花白,0.011056444700017373,0.0,0.02247191011235955,0.025280898876404494
故事新编,马鞭,0.007830280437865975,0.0002553626149131767,0.02247191011235955,0.025280898876404494
故事新编,胡子,0.01782914379619144,0.0005107252298263534,0.033707865168539325,0.033707865168539325
故事新编,庄子,0.019631125130349366,0.01940755873340143,0.056179775280898875,0.08776191922259338
故事新编,胡涂,0.004447742375663288,0.0,0.011235955056179775,0.06126775492898028
故事新编,周吴郑,0.011111111111111112,0.0,0.011235955056179775,0.011235955056179775
故事新编,赵钱孙,0.011111111111111112,0.0,0.011235955056179775,0.011235955056179775
故事新编,冯秦,0.009701492537313438,0.0,0.02247191011235955,0.02247191011235955
