word,count
沸涌,2
天气,2
候着,2
死尸,2
动静,2
膏腴,2
惟有,2
科斗字,2
氏之肠,2
奏闻,2
现名,2
人类,2
始祖,2
五帝,2
服食,2
真人,2
瀛洲,2
万岁,2
有神,2
人面,2
一方,2
君主,2
昆仑,2
不息,2
石以,2
以济,2
以止,2
末年,2
祝融,2
模拟,2
之外,2
之子,2
笔画,2
徐市,2
童男,2
几声,2
效验,2
白天,2
爪子,2
下床,2
月光,2
走向,2
一根,2
水底,2
咻咻地,2
红鼻子,2
可恨,2
沉下去,2
动弹,2
这使,2
大吃一惊,2
床上,2
立在,2
交子,2
十六岁,2
月影,2
无限,2
成人,2
改过,2
光芒,2
名工,2
工具,2
生下,2
铁柱,2
纯青,2
景象,2
那剑,2
七日,2
拂拭,2
皱纹,2
匣子,2
献给,2
长别,2
功劳,2
怀孕,2
好好,2
冷静,2
猛火,2
青光,2
不见得,2
这剑,2
重行,2
清晨,2
翻来复去,2
露珠,2
闪出,2
依稀,2
雉堞,2
卖菜,2
巨变,2
剑尖,2
背脊,2
伸长,2
弓弩,2
滚滚,2
一辆,2
大车,2
画衣,2
黄盖,2
肩头,2
捏住,2
一大,2
煮熟,2
小米,2
挤进,2
人来,2
瘦得,2
如铁,2
冷冷地,2
游山,2
国民,2
城外,2
不安,2
人迹,2
同情,2
严冷,2
放鬼债,2
两件,2
不信,2
停止,2
从后,2
项窝,2
倏忽,2
第一口,2
撕尽,2
第二口,2
血痕,2
狼们,2
王城,2
唱着歌,2
爱兮爱乎,2
青剑兮,2
自屠,2
手足无措,2
矮胖,2
男子,2
解愁,2
人向,2
花纹,2
简单,2
汶汶乡,2
水沸,2
跳舞,2
摆在,2
起火,2
人站,2
炭火,2
高高,2
坠入,2
水中,2
脸来,2
唱起歌,2
彼用,2
万夫,2
血乎,2
涌起,2
游泳,2
端庄,2
抖动,2
眼珠,2
克服,2
怨敌,2
永不,2
异处,2
嗟来,2
辨别,2
团圆,2
鼎里,2
水面,2
澎湃,2
活动,2
一粒,2
鼎中,2
一声不响,2
相视,2
从人,2
定神,2
办法,2
约略,2
调集,2
漏勺,2
金盘,2
胡须,2
跌伤,2
瘢痕,2
龙准,2
枕骨,2
王公,2
讨论,2
几根,2
抗议,2
落葬,2
挤满,2
祭桌,2
上午,2
一列,2
四月,2
二卷,2
一九三二年,2
干将莫邪,2
乃以,2
以告,2
遇客,2
钩沉,2
搜神记,2
千金,2
子时,2
纳凉,2
明代,2
北方方言,2
放债,2
三月,2
中曾,2
难以,2
形体,2
九月,2
古时,2
豪富,2
日记,2
遇着,2
能干,2
陈迹,2
儿鸟,2
不动,2
上风,2
下风,2
八分钟,2
致谢,2
挽留,2
上车,2
留声机,2
点儿,2
喊一声,2
坐定,2
雁鹅,2
腊鹅,2
横竖,2
静下来,2
没来,2
谦虚,2
想通,2
儿化,2
霹雳,2
笑了起来,2
不会错,2
收拾,2
鞍鞯,2
牛背上,2
勉强,2
没法,2
无奈,2
鲁般,2
报告,2
追来,2
打着,2
卫生,2
要紧,2
一卷,2
一望,2
之上,2
讲学,2
免不掉,2
满口答应,2
咳嗽,2
无名,2
以观,2
众妙,2
磕睡,2
陕西,2
听不懂,2
麻木,2
白开水,2
国语,2
写子,2
早晨,2
舒适,2
不动声色,2
静静的,2
大字,2
尹喜,2
公事,2
便换,2
一副,2
架子,2
胡麻,2
充公,2
白布,2
优待,2
头痛,2
打盹,2
规矩,2
一阵风,2
提拔,2
闹脾气,2
着手,2
黄昏,2
一溜烟,2
适周,2
其人,2
道德,2
