work,character,position,relative_position,sentiment_score,smoothed_sentiment_score,sentiment_words_count
而已集,OVERALL,114,47.30290456431535,4.54320987654321,4.505514403292181,27
而已集,OVERALL,115,47.71784232365145,4.333333333333334,4.542181069958848,16
而已集,OVERALL,116,48.13278008298755,4.75,3.5092592592592595,16
而已集,OVERALL,117,48.54771784232365,1.4444444444444444,4.110269360269361,9
而已集,OVERALL,118,48.96265560165975,6.136363636363637,4.026936026936027,22
而已集,OVERALL,119,49.37759336099585,4.5,4.351010101010101,16
而已集,OVERALL,120,49.79253112033195,2.4166666666666665,3.435185185185185,16
而已集,OVERALL,121,50.20746887966805,3.388888888888889,2.622053872053872,18
而已集,OVERALL,122,50.62240663900415,2.0606060606060606,3.895863395863396,11
而已集,OVERALL,123,51.037344398340245,6.238095238095238,4.4745670995671,7
而已集,OVERALL,124,51.45228215767634,5.125,5.4305555555555545,8
而已集,OVERALL,125,51.867219917012456,4.928571428571429,4.443783068783069,14
而已集,OVERALL,126,52.282157676348554,3.2777777777777777,3.8743386243386237,18
而已集,OVERALL,127,52.69709543568465,3.4166666666666665,3.1846978557504872,12
而已集,OVERALL,128,53.11203319502075,2.8596491228070176,3.225438596491228,19
而已集,OVERALL,129,53.52697095435685,3.4,3.6050682261208578,5
而已集,OVERALL,130,53.941908713692946,4.555555555555555,3.437566137566138,36
而已集,OVERALL,131,54.356846473029044,2.357142857142857,4.748677248677249,14
而已集,OVERALL,132,54.77178423236515,7.333333333333333,5.0968253968253965,6
而已集,OVERALL,133,55.18672199170125,5.6,5.672222222222222,15
而已集,OVERALL,134,55.601659751037346,4.083333333333333,5.3124338624338625,12
而已集,OVERALL,135,56.016597510373444,6.253968253968253,5.32880813143971,21
而已集,OVERALL,136,56.43153526970954,5.649122807017544,5.363252575884155,19
而已集,OVERALL,137,56.84647302904564,4.1866666666666665,4.27859649122807,25
而已集,OVERALL,138,57.26141078838174,3.0,3.536296296296296,25
而已集,OVERALL,139,57.676348547717836,3.422222222222222,3.4740740740740743,15
而已集,OVERALL,140,58.09128630705395,4.0,4.091358024691359,11
而已集,OVERALL,141,58.50622406639005,4.851851851851852,4.48395061728395,18
而已集,OVERALL,142,58.921161825726145,4.6,4.082984433709072,5
而已集,OVERALL,143,59.33609958506224,2.7971014492753628,3.6101449275362314,23
而已集,OVERALL,144,59.75103734439834,3.4333333333333327,3.2573671497584535,10
而已集,OVERALL,145,60.16597510373444,3.5416666666666665,4.41590909090909,8
而已集,OVERALL,146,60.58091286307054,6.2727272727272725,4.724456099456099,11
而已集,OVERALL,147,60.99585062240664,4.358974358974359,6.409397619923936,26
而已集,OVERALL,148,61.41078838174274,8.596491228070176,6.718488529014845,19
而已集,OVERALL,149,61.82572614107884,7.2,8.550219298245615,20
而已集,OVERALL,150,62.24066390041494,9.854166666666668,6.914607279693487,16
而已集,OVERALL,151,62.655601659751035,3.689655172413793,6.0423850574712645,29
而已集,OVERALL,152,63.07053941908713,4.583333333333333,4.195162835249042,12
而已集,OVERALL,153,63.48547717842323,4.3125,4.239351851851851,16
而已集,OVERALL,154,63.90041493775933,3.8222222222222224,4.033211500974659,15
而已集,OVERALL,155,64.31535269709543,3.9649122807017543,3.5957115009746587,19
而已集,OVERALL,156,64.73029045643153,3.0,3.713794289645683,11
而已集,OVERALL,157,65.14522821576763,4.176470588235294,3.236601307189543,17
而已集,OVERALL,158,65.56016597510373,2.533333333333333,3.270789341377577,15
而已集,OVERALL,159,65.97510373443983,3.102564102564102,2.8855769230769233,13
而已集,OVERALL,160,66.39004149377593,3.0208333333333335,3.5770801910507792,16
而已集,OVERALL,161,66.80497925311202,4.6078431372549025,4.802151416122005,17
而已集,OVERALL,162,67.21991701244814,6.777777777777778,5.590078766549355,9
而已集,OVERALL,163,67.63485477178423,5.384615384615385,5.498575498575498,13
而已集,OVERALL,164,68.04979253112033,4.333333333333333,4.672064777327935,6
而已集,OVERALL,165,68.46473029045643,4.298245614035087,4.525341130604288,19
而已集,OVERALL,166,68.87966804979253,4.944444444444445,3.914230019493177,18
而已集,OVERALL,167,69.29460580912863,2.5,3.2592592592592595,22
而已集,OVERALL,168,69.70954356846472,2.3333333333333335,4.027777777777778,15
而已集,OVERALL,169,70.12448132780082,7.25,3.7756410256410255,20
而已集,OVERALL,170,70.53941908713693,1.7435897435897434,5.053418803418803,13
而已集,OVERALL,171,70.95435684647303,6.166666666666667,3.9878632478632476,6
而已集,OVERALL,172,71.36929460580913,4.053333333333334,5.534871794871795,25
而已集,OVERALL,173,71.78423236514523,6.384615384615385,5.007094017094016,13
而已集,OVERALL,174,72.19917012448133,4.583333333333333,5.036935286935287,4
而已集,OVERALL,175,72.61410788381743,4.142857142857143,5.1383597883597885,7
而已集,OVERALL,176,73.02904564315352,6.688888888888888,5.216642616642617,15
而已集,OVERALL,177,73.44398340248964,4.818181818181818,5.169023569023569,11
而已集,OVERALL,178,73.85892116182573,4.0,3.5782828282828283,2
而已集,OVERALL,179,74.27385892116183,1.9166666666666667,4.597222222222222,4
而已集,OVERALL,180,74.68879668049793,7.875,5.107638888888888,8
而已集,OVERALL,181,75.10373443983403,5.53125,4.944940476190476,32
而已集,OVERALL,182,75.51867219917013,1.4285714285714286,2.986607142857143,7
而已集,OVERALL,183,75.93360995850622,2.0,2.5595238095238098,16
而已集,OVERALL,184,76.34854771784232,4.25,3.3958333333333335,28
而已集,OVERALL,185,76.76348547717843,3.9375,4.479166666666667,16
而已集,OVERALL,186,77.17842323651453,5.25,5.2443181818181825,16
而已集,OVERALL,187,77.59336099585063,6.545454545454546,5.234040404040404,11
而已集,OVERALL,188,78.00829875518673,3.9066666666666667,5.293564213564214,25
而已集,OVERALL,189,78.42323651452283,5.428571428571429,4.056190476190476,7
而已集,OVERALL,190,78.83817427385893,2.833333333333333,4.761136712749617,14
而已集,OVERALL,191,79.25311203319502,6.021505376344087,5.326612903225807,31
而已集,OVERALL,192,79.66804979253112,7.125,5.632168458781362,8
而已集,OVERALL,193,80.08298755186722,3.75,4.958333333333333,4
而已集,OVERALL,194,80.49792531120332,4.0,3.324074074074074,5
而已集,OVERALL,195,80.91286307053942,2.2222222222222223,3.7268518518518516,9
而已集,OVERALL,196,81.32780082987551,4.958333333333333,3.6157407407407405,16
而已集,OVERALL,197,81.74273858921161,3.6666666666666665,4.986111111111111,6
而已集,OVERALL,198,82.15767634854771,6.333333333333333,4.683333333333334,14
而已集,OVERALL,199,82.57261410788381,4.05,5.155555555555555,20
而已集,OVERALL,200,82.98755186721992,5.083333333333333,4.155555555555556,24
而已集,OVERALL,201,83.40248962655602,3.3333333333333335,4.754273504273503,6
而已集,OVERALL,202,83.81742738589212,5.846153846153846,4.504273504273503,13
而已集,OVERALL,203,84.23236514522821,4.333333333333333,5.373554550025138,14
而已集,OVERALL,204,84.64730290456431,5.9411764705882355,5.869281045751634,17
而已集,OVERALL,205,85.06224066390041,7.333333333333333,6.545609548167093,9
而已集,OVERALL,206,85.47717842323651,6.362318840579709,6.2170692431562,23
而已集,OVERALL,207,85.89211618257261,4.955555555555555,5.408988435075391,15
而已集,OVERALL,208,86.30705394190872,4.909090909090909,4.325252525252525,11
而已集,OVERALL,209,86.72199170124482,3.111111111111111,3.8122895622895623,15
而已集,OVERALL,210,87.13692946058092,3.4166666666666665,3.651234567901234,12
而已集,OVERALL,211,87.55186721991701,4.425925925925926,4.280864197530864,18
而已集,OVERALL,212,87.96680497925311,5.0,4.95679012345679,10
而已集,OVERALL,213,88.38174273858921,5.444444444444445,4.681481481481481,9
而已集,OVERALL,214,88.79668049792531,3.6,3.4037037037037035,10
而已集,OVERALL,215,89.21161825726142,1.1666666666666667,1.5888888888888888,6
而已集,OVERALL,216,89.62655601659752,0.0,2.570707070707071,1
而已集,OVERALL,217,90.04149377593362,6.545454545454546,3.8762626262626263,11
而已集,OVERALL,218,90.45643153526972,5.083333333333333,5.2429292929292926,12
而已集,OVERALL,219,90.87136929460581,4.1,4.156349206349206,10
而已集,OVERALL,220,91.28630705394191,3.2857142857142856,3.774404761904762,7
而已集,OVERALL,221,91.70124481327801,3.9375,4.50218253968254,16
而已集,OVERALL,222,92.11618257261411,6.283333333333333,4.772957516339869,20
而已集,OVERALL,223,92.5311203319502,4.098039215686274,4.312309368191721,17
而已集,OVERALL,224,92.9460580912863,2.5555555555555554,4.5511982570806095,9
而已集,OVERALL,225,93.3609958506224,7.0,5.251851851851852,12
而已集,OVERALL,226,93.7759336099585,6.2,5.6380952380952385,15
而已集,OVERALL,227,94.1908713692946,3.7142857142857144,4.771428571428571,7
而已集,OVERALL,228,94.6058091286307,4.4,4.745165945165945,20
而已集,OVERALL,229,95.0207468879668,6.121212121212121,4.973737373737374,11
而已集,OVERALL,230,95.4356846473029,4.4,5.050280583613917,10
而已集,OVERALL,231,95.850622406639,4.62962962962963,4.319818063677713,9
而已集,OVERALL,232,96.2655601659751,3.929824561403508,4.316114359974009,19
而已集,OVERALL,233,96.6804979253112,4.388888888888888,4.025429735956052,12
而已集,OVERALL,234,97.0954356846473,3.757575757575758,3.7765993265993267,44
而已集,OVERALL,235,97.5103734439834,3.1833333333333336,3.824747474747475,20
而已集,OVERALL,236,97.9253112033195,4.533333333333333,3.3722222222222222,15
而已集,OVERALL,237,98.3402489626556,2.4,3.8111111111111113,5
而已集,OVERALL,238,98.7551867219917,4.5,4.339682539682539,6
而已集,OVERALL,239,99.1701244813278,6.119047619047619,4.808201058201058,14
而已集,OVERALL,240,99.5850622406639,3.8055555555555554,4.669312169312169,12
而已集,OVERALL,241,100.0,4.083333333333334,3.9444444444444446,4
野草,鲁迅,28,58.333333333333336,3.576923076923077,4.759049773755656,26
野草,鲁迅,40,83.33333333333334,5.9411764705882355,4.487514663985253,17
野草,鲁迅,41,85.41666666666666,3.9444444444444446,4.552782729253318,6
野草,鲁迅,42,87.5,3.772727272727273,3.858585858585859,22
野草,旷野,4,8.333333333333332,5.070707070707071,3.1916035353535355,33
野草,旷野,5,10.416666666666668,1.3125,3.0277356902356907,16
野草,旷野,26,54.166666666666664,2.7,2.00625,10
野草,叶子,16,33.33333333333333,1.4333333333333333,1.4333333333333333,10
野草,叶子,17,35.41666666666667,4.4,4.4,20
野草,丁丁,2,4.166666666666666,4.2,4.2,25
野草,丁丁,17,35.41666666666667,4.4,4.4,20
野草,老翁,8,16.666666666666664,3.5,5.104166666666666,14
野草,老翁,9,18.75,6.708333333333333,4.032407407407407,8
野草,老翁,10,20.833333333333336,1.8888888888888888,4.298611111111111,9
野草,OVERALL,1,2.083333333333333,3.388888888888889,3.7944444444444443,18
野草,OVERALL,2,4.166666666666666,4.2,4.263636363636363,25
野草,OVERALL,3,6.25,5.2020202020202015,4.824242424242424,33
野草,OVERALL,4,8.333333333333332,5.070707070707071,3.8617424242424243,33
野草,OVERALL,5,10.416666666666668,1.3125,4.010776625908204,16
野草,OVERALL,6,12.5,5.649122807017544,3.6677631578947367,19
野草,OVERALL,7,14.583333333333334,4.041666666666667,4.396929824561403,16
野草,OVERALL,8,16.666666666666664,3.5,4.75,14
野草,OVERALL,9,18.75,6.708333333333333,4.032407407407407,8
野草,OVERALL,10,20.833333333333336,1.8888888888888888,4.123316498316498,9
野草,OVERALL,11,22.916666666666664,3.772727272727273,3.6427609427609426,22
野草,OVERALL,12,25.0,5.2666666666666675,3.846464646464647,10
野草,OVERALL,13,27.083333333333332,2.4999999999999996,4.436111111111111,14
野草,OVERALL,14,29.166666666666668,5.541666666666666,3.6805555555555554,16
野草,OVERALL,15,31.25,3.0,3.3249999999999997,10
野草,OVERALL,16,33.33333333333333,1.4333333333333333,2.9444444444444446,10
野草,OVERALL,17,35.41666666666667,4.4,2.9640522875816995,20
野草,OVERALL,18,37.5,3.0588235294117645,3.4862745098039216,17
野草,OVERALL,19,39.58333333333333,3.0,2.9084967320261437,13
野草,OVERALL,20,41.66666666666667,2.6666666666666665,3.022222222222222,9
野草,OVERALL,21,43.75,3.4,4.392592592592592,15
野草,OVERALL,22,45.83333333333333,7.111111111111111,4.977387914230019,9
野草,OVERALL,23,47.91666666666667,4.421052631578948,5.5831850156792955,19
野草,OVERALL,24,50.0,5.217391304347826,4.494865927360206,23
野草,OVERALL,25,52.083333333333336,3.8461538461538463,3.921181716833891,13
野草,OVERALL,26,54.166666666666664,2.7,3.539194139194139,10
野草,OVERALL,27,56.25,4.071428571428571,3.4494505494505496,28
野草,OVERALL,28,58.333333333333336,3.576923076923077,3.9074752408085742,26
野草,OVERALL,29,60.416666666666664,4.0740740740740735,3.9706222387381813,9
野草,OVERALL,30,62.5,4.260869565217392,4.347758990874933,23
野草,OVERALL,31,64.58333333333334,4.708333333333333,4.369851258581235,24
野草,OVERALL,32,66.66666666666666,4.140350877192982,4.309349763297131,19
野草,OVERALL,33,68.75,4.07936507936508,4.622258260029158,21
野草,OVERALL,34,70.83333333333334,5.647058823529411,4.372576083573526,17
野草,OVERALL,35,72.91666666666666,3.391304347826087,4.094659068814406,23
野草,OVERALL,36,75.0,3.245614035087719,3.3234172387490464,19
野草,OVERALL,37,77.08333333333334,3.333333333333333,3.9592659810445654,20
野草,OVERALL,38,79.16666666666666,5.2988505747126435,5.6959131545338435,29
野草,OVERALL,39,81.25,8.455555555555554,6.565194200285478,30
野草,OVERALL,40,83.33333333333334,5.9411764705882355,6.113725490196078,17
野草,OVERALL,41,85.41666666666666,3.9444444444444446,4.552782729253318,6
野草,OVERALL,42,87.5,3.772727272727273,3.3247715247715255,22
野草,OVERALL,43,89.58333333333334,2.257142857142857,3.089321789321789,35
野草,OVERALL,44,91.66666666666666,3.2380952380952377,3.8761904761904766,14
野草,OVERALL,45,93.75,6.133333333333334,4.346031746031746,15
野草,OVERALL,46,95.83333333333334,3.6666666666666665,5.155555555555556,20
野草,OVERALL,47,97.91666666666666,5.666666666666667,4.5,24
野草,OVERALL,48,100.0,4.166666666666667,4.916666666666667,12
华盖集,章士钊,8,3.3472803347280333,8.018518518518519,6.49537037037037,18
华盖集,章士钊,9,3.765690376569038,4.972222222222222,6.399691358024691,12
华盖集,章士钊,11,4.602510460251046,6.208333333333333,5.643518518518518,16
华盖集,章士钊,20,8.368200836820083,5.749999999999999,5.986111111111111,20
华盖集,章士钊,35,14.644351464435147,6.0,5.011904761904762,16
华盖集,章士钊,61,25.523012552301257,3.2857142857142856,5.238095238095238,14
华盖集,章士钊,62,25.94142259414226,6.428571428571429,5.071428571428572,14
华盖集,章士钊,63,26.359832635983267,5.5,5.351190476190477,20
华盖集,章士钊,68,28.451882845188287,4.125,5.795634920634921,8
华盖集,章士钊,69,28.870292887029287,7.761904761904762,5.558792815371763,14
华盖集,章士钊,70,29.288702928870293,4.7894736842105265,6.379871246744312,19
华盖集,章士钊,71,29.707112970711297,6.588235294117647,6.422199289072354,17
华盖集,章士钊,72,30.125523012552303,7.888888888888889,7.270152505446624,6
华盖集,章士钊,77,32.21757322175732,7.333333333333333,7.79074074074074,6
华盖集,章士钊,79,33.054393305439326,8.15,7.798538011695907,20
华盖集,章士钊,80,33.47280334728033,7.912280701754386,7.011500974658869,19
华盖集,章士钊,84,35.146443514644346,4.972222222222222,5.844541910331384,24
华盖集,章士钊,85,35.56485355648535,4.6491228070175445,5.407115009746588,19
华盖集,章士钊,86,35.98326359832636,6.6,5.971929824561403,5
华盖集,章士钊,87,36.40167364016737,6.666666666666667,5.5174603174603165,15
华盖集,章士钊,88,36.82008368200837,3.2857142857142856,4.963293650793651,7
华盖集,章士钊,91,38.07531380753138,4.9375,3.9910714285714284,16
华盖集,章士钊,97,40.58577405857741,3.75,3.8005952380952386,12
华盖集,章士钊,100,41.84100418410041,2.7142857142857144,3.5714285714285716,7
华盖集,章士钊,106,44.35146443514644,4.25,4.404761904761905,16
华盖集,章士钊,113,47.28033472803347,6.25,4.803030303030304,8
华盖集,章士钊,121,50.627615062761514,3.909090909090909,4.896167557932264,11
华盖集,章士钊,122,51.04602510460251,4.529411764705882,4.794315706080412,17
华盖集,章士钊,123,51.46443514644351,5.944444444444445,4.854921766686473,18
华盖集,章士钊,124,51.88284518828452,4.090909090909091,4.073512906846241,11
华盖集,章士钊,125,52.30125523012552,2.185185185185185,3.980920314253647,9
华盖集,章士钊,126,52.719665271966534,5.666666666666666,4.506172839506173,11
华盖集,章士钊,141,58.995815899581594,5.666666666666667,5.426666666666667,20
华盖集,章士钊,158,66.10878661087865,4.946666666666667,6.271111111111111,25
华盖集,章士钊,160,66.94560669456067,8.2,7.175873015873016,10
华盖集,章士钊,166,69.4560669456067,8.380952380952381,6.6380952380952385,7
华盖集,章士钊,168,70.29288702928869,3.333333333333333,5.692640692640693,11
华盖集,章士钊,173,72.38493723849372,5.363636363636363,4.291146761734996,11
华盖集,章士钊,174,72.80334728033473,4.176470588235294,6.180035650623886,17
华盖集,章士钊,175,73.22175732217573,9.0,6.87363834422658,3
华盖集,章士钊,189,79.07949790794979,7.4444444444444455,8.131481481481481,12
华盖集,章士钊,190,79.49790794979079,7.95,8.70925925925926,20
华盖集,章士钊,192,80.3347280334728,10.733333333333334,7.144444444444445,5
华盖集,章士钊,198,82.84518828451883,2.75,6.725925925925927,8
华盖集,章士钊,199,83.26359832635984,6.6944444444444455,5.318518518518519,12
华盖集,章士钊,220,92.05020920502092,6.51111111111111,6.8804843304843315,30
华盖集,章士钊,223,93.30543933054393,7.435897435897436,7.256145706145706,26
华盖集,章士钊,224,93.72384937238493,7.821428571428571,7.628663003663004,28
华盖集,鲁迅,7,2.928870292887029,4.384615384615385,4.683048433048434,13
华盖集,鲁迅,33,13.807531380753138,4.981481481481482,6.233143399810067,18
华盖集,鲁迅,43,17.99163179916318,9.333333333333332,5.866843033509699,4
华盖集,鲁迅,61,25.523012552301257,3.2857142857142856,6.039682539682539,14
华盖集,鲁迅,63,26.359832635983267,5.5,4.996947496947496,20
华盖集,鲁迅,66,27.615062761506277,6.205128205128204,6.346153846153846,13
